time_utc,Eqpt_1_Avg_V,Eqpt_3_Avg_V,Eqpt_1_Avg_A,Eqpt_3_Avg_A,Eqpt_2_Avg_V,Eqpt_4_Avg_V,Eqpt_2_Avg_A,Eqpt_4_Avg_A,Eqpt_1_V_L12,Eqpt_1_V_L23,Eqpt_1_V_L31,Eqpt_1_A_Ph1,Eqpt_1_A_Ph2,Eqpt_1_A_Ph3,Eqpt_2_V_L12,Eqpt_2_V_L23,Eqpt_2_V_L31,Eqpt_2_A_Ph1,Eqpt_2_A_Ph2,Eqpt_2_A_Ph3,Eqpt_3_V_L12,Eqpt_3_V_L23,Eqpt_3_V_L31,Eqpt_3_A_Ph1,Eqpt_3_A_Ph2,Eqpt_3_A_Ph3,Eqpt_4_V_L12,Eqpt_4_V_L23,Eqpt_4_V_L31,Eqpt_4_A_Ph1,Eqpt_4_A_Ph2,Eqpt_4_A_Ph3,Chiller_A_Temp_C,Chiller_B_Temp_C
9/06/2025 5:00,479.35,,16.13,,501.98,502.14,3.05,3.16,479.66,479.67,478.72,13.2,13.34,21.85,500.86,501.9,503.18,3.28,3.23,2.66,,,,,,,500.91,501.9,503.62,4.26,2.52,2.69,,
9/06/2025 6:00,479.36,501.12,16.13,0.58,500.84,501.15,3.05,3.17,479.66,479.68,478.73,13.2,13.34,21.85,499.76,500.88,501.87,3.28,3.22,2.66,500,501.06,502.3,0.53,0.51,0.7,499.95,501.04,502.46,4.28,2.53,2.69,,
9/06/2025 7:00,479.35,501.88,16.14,0.58,501.61,501.83,3.05,3.17,479.66,479.67,478.72,13.21,13.35,21.85,500.49,501.73,502.6,3.27,3.23,2.65,500.73,501.92,502.99,0.53,0.51,0.7,500.61,501.84,503.03,4.28,2.53,2.69,,
9/06/2025 8:00,479.34,502.5,16.14,0.58,502.18,502.4,3.05,3.16,479.66,479.68,478.67,13.21,13.35,21.86,501.13,502.33,503.08,3.28,3.23,2.64,501.38,502.53,503.58,0.53,0.51,0.7,501.25,502.41,503.55,4.27,2.54,2.68,,
9/06/2025 9:00,479.34,502.78,16.14,0.58,502.46,502.65,3.05,3.17,479.65,479.68,478.69,13.21,13.35,21.85,501.47,502.61,503.31,3.29,3.23,2.64,501.71,502.81,503.83,0.53,0.51,0.7,501.55,502.68,503.71,4.28,2.53,2.69,,
9/06/2025 10:00,479.34,502.18,16.14,0.58,501.85,502.05,3.05,3.17,479.65,479.68,478.69,13.21,13.35,21.86,500.87,501.93,502.73,3.3,3.22,2.64,501.13,502.16,503.25,0.53,0.51,0.7,500.96,502.03,503.17,4.28,2.53,2.69,,
9/06/2025 11:00,479.35,500.75,16.14,0.57,500.41,500.64,3.06,3.17,479.66,479.68,478.71,13.21,13.35,21.86,499.39,500.53,501.32,3.3,3.22,2.65,499.63,500.73,501.87,0.52,0.5,0.69,499.5,500.62,501.81,4.28,2.53,2.69,,
9/06/2025 12:00,479.37,500.76,16.24,0.56,498.48,498.26,4.52,3.17,479.67,479.69,478.76,13.35,13.45,21.93,497.55,498.45,499.45,4.57,4.96,4.03,500,500.75,501.51,0.51,0.49,0.68,497.25,498.08,499.47,4.28,2.53,2.7,,
9/06/2025 13:00,479.36,,19.64,,494.79,495.55,3.59,3.16,479.72,479.63,478.74,16.95,16.27,25.69,493.96,494.65,495.76,3.72,3.84,3.21,,,,,,,494.57,495.32,496.76,4.27,2.5,2.72,,
9/06/2025 14:00,479.37,,18.95,,490.06,491.02,3.09,3.74,479.75,479.6,478.75,16.14,15.56,25.16,489.26,489.89,491.02,3.27,3.26,2.74,,,,,,,490.08,490.74,492.23,5.07,2.49,3.67,,
9/06/2025 15:00,479.38,,19.32,,488.66,488.4,8.66,4.33,479.75,479.62,478.76,16.57,15.92,25.45,487.83,488.45,489.71,9.23,9.46,7.28,,,,,,,487.49,488.16,489.56,5.93,2.48,4.58,,
9/06/2025 16:00,479.36,,18.95,,498.2,498.66,5.74,4.32,479.71,479.6,478.76,16.13,15.56,25.16,497.59,497.97,499.05,5.82,6.47,4.94,,,,,,,497.99,498.39,499.6,5.94,2.55,4.48,,
9/06/2025 17:00,479.35,,18.96,,,497.31,,4.49,479.73,479.59,478.73,16.16,15.55,25.18,,,,,,,,,,,,,496.36,497.26,498.31,6.14,2.68,4.66,,
9/06/2025 18:00,479.36,,18.96,,,496.44,,4.2,479.73,479.6,478.73,16.16,15.55,25.18,,,,,,,,,,,,,495.52,496.25,497.54,5.76,2.61,4.22,,
9/06/2025 19:00,479.35,,18.94,,,497.33,,3.21,479.73,479.58,478.72,16.12,15.55,25.14,,,,,,,,,,,,,496.38,497.12,498.48,4.35,2.59,2.69,,
9/06/2025 20:00,479.36,,19.01,,495.87,496.75,8.82,3.21,479.71,479.6,478.77,16.18,15.71,25.15,494.88,496.03,496.69,9.52,9.8,7.13,,,,,,,495.74,496.71,497.82,4.35,2.59,2.69,,
9/06/2025 21:00,479.35,,18.88,,,497.46,,3.21,479.7,479.59,478.75,15.82,15.68,25.14,,,,,,,,,,,,,496.42,497.39,498.57,4.34,2.6,2.68,,
9/06/2025 22:00,479.33,,18.88,,,498.62,,3.2,479.68,479.6,478.71,15.82,15.68,25.13,,,,,,,,,,,,,497.74,498.46,499.67,4.34,2.6,2.68,,
9/06/2025 23:00,479.38,,18.89,,,499.99,,3.2,479.67,479.59,478.88,15.83,15.69,25.15,,,,,,,,,,,,,499.09,499.87,501.01,4.33,2.6,2.67,,
10/06/2025 0:00,479.31,,18.87,,,500.79,,3.2,479.66,479.59,478.68,15.8,15.67,25.12,,,,,,,,,,,,,499.97,500.61,501.78,4.34,2.6,2.67,,
10/06/2025 1:00,479.36,,18.88,,,498.35,,3.2,479.69,479.6,478.8,15.82,15.68,25.14,,,,,,,,,,,,,497.33,497.99,499.74,4.34,2.6,2.67,,
10/06/2025 2:00,479.3,,18.88,,,500.86,,3.2,479.67,479.6,478.63,15.81,15.68,25.14,,,,,,,,,,,,,499.78,500.45,502.35,4.33,2.6,2.66,,
10/06/2025 3:00,479.34,,18.88,,503.18,502.35,5.73,3.2,479.66,479.61,478.76,15.81,15.68,25.14,502.18,503.36,504.01,5.8,6.46,4.94,,,,,,,501.23,502.14,503.67,4.33,2.6,2.67,,
10/06/2025 4:00,479.33,,18.88,,491.84,491.42,5.75,3.21,479.7,479.62,478.67,15.83,15.67,25.14,490.56,491.77,493.17,5.8,6.41,5.03,,,,,,,489.97,491.27,493.01,4.35,2.58,2.71,,
10/06/2025 5:00,479.37,495.37,18.88,0.56,495.09,495.23,5.74,3.21,479.67,479.61,478.82,15.83,15.68,25.14,494.02,495.04,496.21,5.79,6.43,5.01,494.21,495.14,496.75,0.51,0.49,0.69,494.06,495.08,496.56,4.34,2.59,2.69,,
10/06/2025 6:00,479.35,497.07,18.88,0.59,496.65,496.88,5.74,3.21,479.69,479.6,478.75,15.83,15.68,25.14,495.58,496.7,497.67,5.78,6.45,4.99,495.9,497.01,498.31,0.53,0.52,0.71,495.67,496.84,498.12,4.34,2.59,2.69,,
10/06/2025 7:00,479.36,495.98,18.88,0.58,495.61,495.85,5.74,3.21,479.69,479.61,478.77,15.83,15.68,25.14,494.75,495.64,496.43,5.77,6.47,4.98,495.03,495.91,497,0.52,0.52,0.71,494.89,495.8,496.87,4.34,2.59,2.69,,
10/06/2025 8:00,479.35,496.54,18.88,0.59,496.21,496.42,5.74,3.21,479.68,479.61,478.77,15.83,15.68,25.14,495.38,496.23,497.02,5.78,6.47,4.97,495.67,496.49,497.47,0.53,0.52,0.71,495.51,496.36,497.4,4.35,2.59,2.7,,
10/06/2025 9:00,479.36,497.83,18.88,0.58,497.45,497.71,5.74,3.21,479.68,479.61,478.78,15.82,15.68,25.14,496.68,497.57,498.1,5.83,6.45,4.94,496.99,497.84,498.65,0.53,0.51,0.7,496.84,497.71,498.6,4.34,2.6,2.68,,
10/06/2025 10:00,479.35,496.71,18.87,0.58,496.36,496.58,5.74,3.21,479.69,479.61,478.77,15.82,15.67,25.13,495.55,496.4,497.12,5.86,6.44,4.93,495.84,496.64,497.64,0.52,0.51,0.7,495.66,496.53,497.54,4.35,2.59,2.69,,
10/06/2025 11:00,479.34,495.27,18.88,0.57,494.88,495.19,5.77,3.21,479.7,479.61,478.71,15.82,15.68,25.13,494.05,494.89,495.7,5.88,6.46,4.97,494.37,495.18,496.27,0.51,0.5,0.69,494.22,495.05,496.31,4.35,2.59,2.7,,
10/06/2025 12:00,479.37,494.14,18.87,0.56,492.81,493.17,12.26,3.22,479.71,479.6,478.79,15.82,15.66,25.12,492.01,492.71,493.72,13.13,13.42,10.24,493.45,494.07,494.9,0.49,0.49,0.68,492.28,492.99,494.25,4.36,2.58,2.71,,
